company_id,supplier_team_access_count,supplier_brand_count,supplier_rrp_average,supplier_login_count,supplier_retailer_submissions_count,supplier_shares_count,buyers_popularity_score,buyers_average_time_on_profile_in_seconds,company_state,company_years_trading,upgraded
3121,2,1,2,38,0,93,1,229,35,15+,0
3122,1,1,36,9,0,21,0,0,36,15+,0
3123,1,1,13,3,0,6,0,0,35,15+,0
3124,7,5,12,527,1026,1317,37,390,24,15+,1
3125,7,1,24,11,0,27,1,0,10,15+,0
3126,1,1,7,77,0,192,0,138,35,6-10,0
3127,1,1,6,226,136,564,4,349,35,3-5,1
3128,2,1,14,21,2,51,1,551,38,6-10,1
3129,1,1,173,2,0,3,0,35,44,15+,0
3130,1,1,10,50,0,123,0,0,46,1-2,0
3131,1,1,43,5,0,12,1,0,46,1-2,0
3132,1,1,49,28,0,69,0,150,5,3-5,0
3133,1,1,11,18,0,45,0,24,35,10-15,0
3134,1,1,5,416,108,1038,8,436,35,1-2,1
3135,2,1,24,4,0,9,0,0,16,0-1,0
3136,1,1,8,164,0,408,0,629,36,0-1,0
3137,7,1,14,33,0,81,0,0,21,1-2,0
3138,1,1,8,12,0,30,0,24,41,3-5,0
3139,1,1,7,14,0,33,0,440,5,6-10,1
3140,7,1,11,3,0,6,0,24,3,0-1,0
3141,1,1,4,3,0,6,0,0,36,6-10,0
3142,2,4,11,153,32,381,17,428,35,6-10,1
3143,7,1,73,10,0,24,0,0,44,15+,0
3144,1,1,42,40,0,99,0,0,5,15+,0
3145,2,2,6,190,0,474,2,217,33,15+,0
3146,2,1,10,65,0,162,2,336,35,3-5,1
3147,2,1,16,40,0,99,1,0,46,1-2,0
3148,2,1,13,334,0,834,6,397,35,0-1,0
3149,1,1,86,10,0,24,0,732,32,15+,0
3150,1,4,19,48,0,120,1,253,28,6-10,0
3151,7,1,24,21,0,51,0,93,10,0-1,0
3152,2,1,23,72,0,180,0,212,24,3-5,0
3153,1,1,24,22,0,54,1,459,17,10-15,0
3154,1,1,14,6,0,15,0,338,15,3-5,0
3155,1,1,81,539,62,1347,4,259,38,1-2,1
3156,7,1,31,2,0,3,1,69,5,6-10,0
3157,1,1,10,146,36,363,8,414,5,15+,1
3158,1,1,34,4,0,9,0,206,25,15+,1
3159,1,1,13,5,0,12,2,96,20,0-1,0
3160,7,1,42,22,0,54,1,0,6,3-5,0
3161,1,1,"44,400.00",6,0,15,0,0,35,1-2,0
3162,7,1,173,69,0,171,2,205,44,3-5,0
3163,1,1,"1,200,000.00",2,0,3,0,0,44,10-15,0
3164,1,1,599,4,0,9,0,366,5,1-2,0
3165,7,1,179,5,0,12,0,0,15,6-10,0
3166,1,1,6,1247,232,3117,6,420,15,3-5,1
3167,1,1,11,16,0,39,0,29,39,1-2,0
3168,1,1,12,32,0,78,0,111,35,6-10,0
3169,1,1,30,4,0,9,0,0,39,1-2,0
3170,1,7,53,54,0,135,0,181,15,15+,1
3171,1,1,2,99,0,246,0,120,10,6-10,0
3172,1,1,14,36,0,90,0,0,32,0-1,0
3173,2,1,"7,080.00",4,0,9,0,24,19,1-2,0
3174,1,1,52,84,4,210,0,526,8,15+,1
3175,1,1,28,32,4,78,3,480,34,3-5,1
3176,1,1,24,2,0,3,0,0,5,1-2,0
3177,2,2,17,286,90,714,3,307,28,3-5,1
3178,1,1,1,35,0,87,0,316,5,0-1,0
3179,1,1,53,116,0,288,2,370,10,0-1,1
3180,1,1,6,4,0,9,0,0,10,0-1,0
3181,1,1,10,16,0,39,0,40,4,0-1,0
3182,1,1,6,12,0,30,1,275,5,15+,0
3183,1,1,1,2,0,3,0,0,37,1-2,0
3184,1,2,36,44,0,108,1,119,19,0-1,0
3185,2,2,15,334,196,834,76,324,35,6-10,1
3186,2,1,9,24,2,60,1,452,32,10-15,1
3187,2,1,9,22,0,54,1,371,2,15+,1
3188,1,1,13,214,132,534,2,535,44,1-2,1
3189,1,2,77,87,36,216,4,385,35,15+,1
3190,1,1,7,22,0,54,0,0,32,15+,0
3191,2,1,32,10,0,24,4,404,20,15+,0
3192,1,1,13,105,6,261,4,400,36,15+,1
3193,2,1,9,64,4,159,1,421,11,10-15,1
3194,1,1,18,0,0,0,0,338,47,3-5,1
3195,1,1,8,5,0,12,0,23,30,0-1,0
3196,2,1,63,288,4,720,4,433,5,6-10,1
3197,2,2,"3,126.00",188,0,468,1,298,5,10-15,0
3198,1,1,13,164,24,408,3,361,35,3-5,1
3199,1,1,10,207,0,516,1,247,26,15+,1
3200,7,1,25,62,4,153,0,394,10,6-10,1
3201,1,1,9,17,0,42,2,68,6,3-5,0
3202,2,1,138,3,0,6,1,431,2,1-2,0
3203,1,1,3,9,0,21,0,391,10,1-2,0
3204,1,1,20,9,0,21,0,0,30,0-1,0
3205,1,1,1,4,0,9,0,21,5,6-10,0
3206,1,1,36,6,0,15,1,544,36,10-15,0
3207,1,1,47,3,0,6,0,0,51,0-1,0
3208,7,1,10,12,0,30,1,31,11,10-15,0
3209,1,1,27,4,0,9,0,0,15,15+,0
3210,2,1,2,23,0,57,0,296,5,0-1,0
3211,1,1,13,9,0,21,0,0,46,15+,0
3212,1,1,61,10,0,24,0,0,44,6-10,0
3213,1,1,12,17,0,42,2,265,5,15+,0
3214,1,1,10,22,0,54,0,0,44,15+,0
3215,1,1,13,233,14,582,3,355,10,6-10,1
3216,2,1,14,9,0,21,0,1183,35,15+,0
3217,3,1,87,64,2,159,0,267,35,6-10,1
3218,1,1,13,8,0,18,1,157,15,15+,0
3219,1,1,3,6,0,15,0,0,23,15+,0
3220,7,1,13,255,0,636,0,0,32,3-5,0
3221,2,1,5,26,0,63,0,250,5,1-2,0
3222,1,1,4,74,120,183,10,386,5,6-10,1
3223,1,1,11,30,0,75,1,414,15,0-1,0
3224,7,1,20,45,2,111,0,184,10,15+,1
3225,1,1,96,3,0,6,0,0,36,3-5,0
3226,1,1,12,392,58,978,8,293,5,1-2,1
3227,1,1,12,14,0,33,1,80,5,1-2,0
3228,1,1,30,35,8,87,0,296,34,15+,1
3229,1,1,8,2,0,3,1,199,21,3-5,0
3230,2,1,7,21,0,51,1,26,15,0-1,0
3231,2,3,12,200,110,498,5,323,34,15+,1
3232,2,2,32,16,2,39,0,60,35,6-10,1
3233,7,1,52,9,0,21,0,420,15,1-2,0
3234,2,1,190,24,0,60,0,436,51,1-2,0
3235,1,1,5,46,4,114,1,394,32,0-1,1
3236,2,1,13,66,0,165,2,294,2,6-10,0
3237,1,3,27,533,48,1332,7,314,10,10-15,1
3238,1,1,13,3,0,6,0,54,31,3-5,0
3239,7,2,31,105,194,261,3,378,11,15+,1
3240,1,1,42,10,0,24,0,661,10,3-5,0
3241,2,1,135,20,0,48,0,99,5,3-5,0
3242,2,1,87,3420,150,8550,17,461,34,3-5,1
3243,7,1,13,11,0,27,0,0,5,1-2,0
3244,1,1,13,74,118,183,2,279,11,0-1,1
3245,1,1,12,18,0,45,2,396,5,1-2,0
3246,2,1,10,3,0,6,0,0,15,10-15,0
3247,1,1,14,2,0,3,0,0,45,10-15,0
3248,2,1,13,16,0,39,1,0,24,15+,0
3249,1,1,55,47,0,117,1,385,11,6-10,0
3250,1,7,37,80,20,198,7,332,35,1-2,1
3251,1,1,8,26,0,63,0,449,5,3-5,0
3252,1,1,8,12,0,30,0,307,35,1-2,1
3253,2,1,16,190,18,474,4,611,10,3-5,1
3254,1,1,33,11,0,27,0,409,10,3-5,1
3255,1,1,12,9,0,21,0,32,10,3-5,0
3256,1,1,30,4,0,9,0,609,44,0-1,0
3257,7,1,21,17,0,42,0,0,26,0-1,0
3258,7,2,17,69,0,171,9,596,39,6-10,1
3259,2,1,20,20,0,48,0,0,35,15+,0
3260,1,1,5,11,0,27,0,0,10,3-5,1
3261,1,1,1,11,0,27,0,0,10,0-1,0
3262,1,1,30,9,0,21,1,299,6,3-5,0
3263,7,1,27,14,0,33,0,0,5,0-1,0
3264,1,1,32,3,0,6,0,143,48,1-2,0
3265,1,1,302,8,0,18,0,0,51,0-1,0
3266,1,1,48,16,0,39,0,367,38,0-1,0
3267,7,1,54,8,0,18,1,0,15,15+,0
3268,3,1,8,810,70,2025,9,386,36,3-5,1
3269,1,1,27,20,0,48,4,401,5,6-10,0
3270,7,1,6,5,0,12,0,0,43,15+,0
3271,1,4,20,84,0,210,4,613,36,15+,0
3272,1,1,12,5,0,12,1,51,20,15+,0
3273,1,1,23,35,2,87,3,416,23,15+,1
3274,1,2,14,93,10,231,7,396,2,6-10,1
3275,1,1,29,8,0,18,1,21,5,1-2,0
3276,1,1,24,41,2,102,4,348,24,6-10,1
3277,1,1,34,23,0,57,0,0,5,0-1,0
3278,2,1,168,28,0,69,0,0,36,1-2,0
3279,2,1,6,22,0,54,0,243,5,15+,0
3280,1,1,27,300,36,750,3,183,37,15+,1
3281,7,1,78,3,0,6,0,484,5,3-5,0
3282,1,1,360,2,0,3,0,0,5,6-10,0
3283,1,1,2,1715,0,4287,0,179,10,0-1,0
3284,1,1,75,0,34,0,1,491,5,3-5,1
3285,1,1,17,10,0,24,0,0,11,1-2,0
3286,1,3,5,326,36,813,4,469,39,15+,1
3287,1,1,39,94,0,234,10,408,24,15+,1
3288,1,1,480,3,0,6,0,584,4,1-2,0
3289,2,1,21,8,0,18,0,0,10,3-5,0
3290,2,1,7,5,0,12,0,0,5,1-2,0
3291,1,1,19,166,46,414,4,348,35,3-5,1
3292,1,2,10,18,8,45,6,581,35,15+,1
3293,1,1,24,16,0,39,1,139,34,1-2,0
3294,1,1,2,84,10,210,0,26,10,15+,1
3295,1,1,23,4,0,9,0,0,44,1-2,0
3296,2,1,56,20,2,48,2,412,6,3-5,1
3297,2,1,54,12,0,30,0,0,44,0-1,0
3298,1,1,11,60,0,150,2,397,11,1-2,0
3299,2,1,4,221,2,552,10,361,5,0-1,1
3300,1,1,11,81,0,201,1,624,28,1-2,0
3301,2,1,161,30,0,75,0,237,7,0-1,0
3302,2,1,13,96,0,240,1,426,35,3-5,0
3303,1,1,12,5,0,12,0,29,35,6-10,0
3304,2,1,8,22,0,54,4,380,8,1-2,0
3305,1,1,240,14,0,33,2,606,5,1-2,0
3306,1,1,30,63,0,156,0,0,10,15+,0
3307,2,1,14,9,0,21,0,0,2,0-1,0
3308,1,1,12,22,0,54,0,0,36,0-1,0
3309,2,1,30,8,0,18,0,0,5,0-1,0
3310,1,1,36,4,0,9,0,0,44,3-5,0
3311,1,1,12,9,0,21,0,0,25,10-15,0
3312,1,1,83,6,2,15,0,295,21,0-1,1
3313,2,1,9,0,0,0,0,397,35,0-1,1
3314,2,1,180,8,0,18,0,0,20,0-1,0
3315,1,2,14,206,0,513,26,335,13,6-10,0
3316,1,1,6,10,0,24,0,0,23,15+,0
3317,1,1,105,98,0,243,0,0,5,1-2,0
3318,1,1,16,9,0,21,0,43,35,6-10,0
3319,1,1,13,66,72,165,8,463,23,6-10,1
3320,1,3,10,144,30,360,1,219,15,15+,1
3321,2,1,40,426,26,1065,3,359,5,15+,1
3322,2,1,16,38,0,93,0,320,5,0-1,0
3323,7,3,18,521,86,1302,15,488,44,1-2,1
3324,1,1,5,52,2,129,0,388,10,3-5,1
3325,7,1,11,160,0,399,0,46,15,1-2,0
3326,1,1,5,6,0,15,0,38,35,15+,0
3327,1,1,5,33,0,81,0,0,5,15+,0
3328,2,1,24,4,0,9,0,0,46,1-2,0
3329,1,1,30,2,0,3,0,0,37,0-1,0
3330,1,1,32,18,0,45,0,108,10,0-1,0
3331,2,1,4,8,0,18,0,397,21,0-1,0
3332,1,1,59,22,0,54,2,304,36,0-1,0
3333,1,1,32,321,34,801,3,349,11,3-5,1
3334,1,1,18,150,40,375,3,262,10,6-10,1
3335,1,1,22,3,0,6,0,0,5,0-1,0
3336,2,1,12,172,24,429,14,474,10,15+,1
3337,1,1,18,5,0,12,0,0,21,0-1,0
3338,1,1,12,23,0,57,1,32,46,3-5,0
3339,3,1,9,22,0,54,0,490,10,1-2,0
3340,1,1,10,198,4,495,3,374,6,15+,1
3341,2,1,5,22,0,54,0,157,5,0-1,0
3342,1,1,9,1548,86,3870,6,309,2,3-5,1
3343,1,1,5,10,0,24,0,189,35,1-2,0
3344,1,1,10,363,6,906,23,468,38,6-10,1
3345,1,1,30,17,0,42,1,892,4,3-5,0
3346,1,1,"1,199.00",5,0,12,0,0,32,0-1,0
3347,2,1,31,57,0,141,0,346,5,3-5,1
3348,1,1,3,18,0,45,1,68,32,3-5,0
3349,1,1,9,71,2,177,1,378,41,1-2,1
3350,1,1,36,9,0,21,0,174,11,0-1,0
3351,2,1,"5,871.00",4,0,9,0,0,10,15+,0
3352,1,1,77,90,0,225,1,408,13,3-5,1
3353,1,1,11,11,0,27,1,22,5,0-1,0
3354,1,1,40,8,0,18,0,0,11,0-1,0
3355,2,1,66,8,0,18,0,387,5,3-5,0
3356,2,1,36,8,0,18,0,201,10,0-1,0
3357,2,1,20,14,0,33,1,145,10,1-2,0
3358,1,1,12,17,0,42,1,0,35,1-2,0
3359,1,1,31,4,0,9,0,339,35,6-10,0
3360,1,1,85,23,0,57,2,382,48,15+,0
3361,1,1,64,69,0,171,0,0,48,0-1,0
3362,1,1,19,76,0,189,2,371,23,1-2,0
3363,2,1,9,45,0,111,1,65,32,0-1,0
3364,1,1,35,123,110,306,2,305,35,6-10,1
3365,2,1,14,10,0,24,0,159,39,15+,0
3366,1,1,52,347,0,867,0,399,2,0-1,0
3367,1,1,58,65,2,162,0,0,35,0-1,1
3368,2,1,47,334,108,834,4,362,32,15+,1
3369,1,1,1,2,0,3,0,0,10,15+,0
3370,2,1,12,20,0,48,1,0,15,3-5,0
3371,2,1,8,18,0,45,0,332,35,1-2,0
3372,2,1,98,12,0,30,1,291,32,1-2,0
3373,1,1,29,27,0,66,0,149,5,0-1,0
3374,1,1,4,18,0,45,2,273,35,0-1,0
3375,1,2,238,41,0,102,0,235,5,3-5,0
3376,1,1,30,32,0,78,0,0,10,6-10,0
3377,7,1,22,6,0,15,0,0,23,10-15,0
3378,1,1,30,5,0,12,0,429,10,0-1,0
3379,1,1,18,24,0,60,0,231,32,1-2,0
3380,1,1,7,82,0,204,1,273,5,0-1,0
3381,2,1,18,34,0,84,1,510,5,1-2,0
3382,7,2,6,648,156,1620,10,385,5,15+,1
3383,1,1,8,10,0,24,1,878,44,1-2,0
3384,2,1,16,33,0,81,0,0,4,0-1,0
3385,1,1,26,24,0,60,0,0,7,0-1,0
3386,2,1,48,8,0,18,0,266,34,0-1,0
3387,2,1,"1,182.00",2,0,3,0,166,5,3-5,1
3388,1,1,7,5,0,12,0,168,39,1-2,0
3389,1,1,264,4,0,9,0,0,39,6-10,0
3390,2,1,29,16,0,39,0,0,21,3-5,0
3391,1,1,4,14,2,33,0,210,5,3-5,1
3392,2,1,11,8,0,18,1,269,43,3-5,0
3393,2,1,62,2,0,3,0,0,5,0-1,0
3394,1,1,3,20,0,48,1,306,15,6-10,0
3395,1,1,24,2,0,3,0,27,10,3-5,0
3396,1,1,4,285,0,711,0,283,10,0-1,0
3397,2,1,102,3,0,6,0,144,5,0-1,0
3398,2,1,5,114,0,285,3,423,11,0-1,0
3399,1,1,27,69,172,171,2,326,4,15+,1
3400,2,1,4,24,0,60,1,35,38,3-5,0
3401,1,1,10,305,0,762,0,76,35,3-5,0
3402,1,1,14,27,0,66,1,417,5,6-10,0
3403,1,1,7,11,0,27,1,398,41,1-2,0
3404,7,1,30,6,0,15,0,452,10,0-1,1
3405,1,1,3,36,0,90,0,39,28,0-1,0
3406,1,1,26,851,4,2127,12,342,10,3-5,1
3407,1,1,54,8,0,18,0,0,10,0-1,0
3408,7,1,17,10,2,24,1,397,5,3-5,1
3409,1,1,28,5,0,12,0,0,43,1-2,0
3410,7,1,32,38,0,93,0,0,4,0-1,0
3411,2,1,38,16,0,39,4,284,23,1-2,0
3412,1,1,56,4,0,9,0,0,46,10-15,0
3413,2,1,2,20,0,48,0,25,10,0-1,0
3414,1,1,12,52,0,129,3,411,5,15+,0
3415,1,4,19,104,0,258,2,261,5,6-10,0
3416,1,1,35,32,0,78,0,396,17,3-5,0
3417,1,1,2,52,10,129,0,374,25,15+,1
3418,2,1,24,27,2,66,1,360,44,3-5,1
3419,2,1,74,14,0,33,0,512,24,0-1,0
3420,1,1,42,14,0,33,0,0,38,3-5,0
3421,1,1,8,5,0,12,0,114,43,0-1,0
3422,1,1,"2,106.00",9,0,21,0,0,10,10-15,0
3423,2,1,28,35,0,87,1,230,48,3-5,0
3424,1,1,11,176,0,438,6,402,35,6-10,0
3425,1,1,12,12,0,30,0,0,5,0-1,0
3426,1,1,10,30,2,75,0,561,20,6-10,1
3427,2,2,7,240,94,600,4,345,10,3-5,1
3428,2,1,7,15,0,36,0,181,10,10-15,0
3429,1,1,29,42,0,105,0,0,5,3-5,0
3430,1,1,94,3,0,6,0,1084,4,0-1,0
3431,1,1,38,46,0,114,1,237,32,0-1,0
3432,2,1,2,14,0,33,1,0,35,0-1,0
3433,2,1,22,526,24,1314,1,230,10,6-10,1
3434,1,1,2,813,126,2031,3,336,5,15+,1
3435,7,1,120,17,0,42,0,0,36,1-2,0
3436,7,1,9,15,0,36,0,168,5,15+,0
3437,2,1,42,15,0,36,0,433,44,0-1,0
3438,1,1,60,3,0,6,0,0,4,0-1,0
3439,1,1,6,9,0,21,0,27,5,0-1,0
3440,1,1,63,21,2,51,0,227,5,6-10,1
3441,2,1,86,3,0,6,0,0,39,6-10,0
3442,1,1,3,86,0,213,2,250,5,6-10,0
3443,2,1,30,11,0,27,1,0,34,0-1,0
3444,1,1,101,63,0,156,0,0,5,10-15,0
3445,1,1,5,12,0,30,0,0,5,15+,0
3446,2,1,12,12,0,30,0,290,5,15+,0
3447,2,3,12,266,64,663,15,411,23,15+,1
3448,7,1,17,9,0,21,0,26,5,3-5,0
3449,2,1,72,8,0,18,0,507,39,6-10,0
3450,1,1,51,41,0,102,0,318,44,0-1,0
3451,1,2,32,35,8,87,1,0,20,15+,1
3452,2,1,24,24,0,60,5,482,11,15+,0
3453,1,1,80,3,0,6,0,347,5,1-2,0
3454,2,1,16,1131,92,2826,3,283,5,1-2,1
3455,7,1,55,14,0,33,9,219,28,3-5,0
3456,1,1,31,3,0,6,0,0,35,1-2,0
3457,2,1,18,239,0,597,0,407,15,0-1,0
3458,1,1,4,4,0,9,0,366,10,0-1,0
3459,1,1,6,30,0,75,2,296,16,15+,0
3460,1,1,7,3,0,6,0,262,35,1-2,0
3461,1,1,106,14,0,33,2,478,5,15+,0
3462,1,2,3,0,38,0,15,383,35,15+,1
3463,1,1,6,5,0,12,3,44,37,0-1,0
3464,1,1,5,6,0,15,1,224,32,10-15,1
3465,1,1,"2,001.00",40,0,99,1,199,5,10-15,0
3466,1,1,9,33,2,81,0,460,32,3-5,1
3467,2,1,48,17,0,42,1,456,4,1-2,0
3468,2,1,3,8,0,18,1,36,40,6-10,0
3469,2,1,21,113,0,282,3,352,5,0-1,1
3470,1,1,100,74,44,183,7,502,35,15+,1
3471,1,1,9,106,20,264,5,360,5,1-2,1
3472,1,1,41,6,0,15,0,0,8,1-2,0
3473,1,1,18,27,0,66,0,369,5,0-1,0
3474,1,1,10,88,0,219,1,59,5,6-10,1
3475,1,1,6,2,0,3,0,0,38,10-15,0
3476,1,1,17,12,0,30,0,718,35,3-5,0
3477,1,1,19,117,60,291,2,229,3,15+,1
3478,3,1,5,6,0,15,1,0,28,15+,0
3479,7,1,27,108,2,270,5,272,5,0-1,1
3480,2,1,12,18,0,45,1,116,10,3-5,0
3481,2,1,4,66,6,165,4,260,48,0-1,1
3482,2,1,83,65,2,162,0,584,38,0-1,1
3483,2,1,46,18,0,45,0,0,35,0-1,0
3484,1,1,2,2,0,3,0,0,5,6-10,0
3485,7,1,3,47,0,117,2,190,44,0-1,0
3486,1,1,19,16,0,39,0,78,36,0-1,0
3487,1,1,30,2,0,3,0,0,23,0-1,0
3488,2,1,24,15,0,36,0,0,19,0-1,0
3489,1,1,14,9,0,21,0,355,5,0-1,1
3490,7,2,8,392,20,978,16,278,35,15+,1
3491,1,1,7,50,0,123,1,484,10,6-10,0
3492,1,1,394,17,0,42,0,0,35,3-5,0
3493,2,1,26,16,2,39,0,467,5,0-1,1
3494,7,1,72,2,0,3,0,0,34,3-5,0
3495,2,1,12,10,0,24,0,398,43,3-5,0
3496,1,1,3,29,2,72,1,322,35,1-2,1
3497,2,1,6,44,0,108,1,357,5,6-10,0
3498,1,1,50,149,0,372,0,371,31,15+,1
3499,1,1,10,977,64,2442,19,348,5,1-2,1
3500,7,1,4,5,0,12,0,0,30,3-5,0
3501,2,6,4,252,62,630,4,229,5,6-10,1
3502,1,1,14,2,0,3,1,297,5,0-1,0
3503,1,1,11,41,0,102,0,33,44,3-5,0
3504,1,1,5,4,0,9,1,0,5,10-15,0
3505,1,1,7,83,52,207,7,425,38,15+,1
3506,1,1,19,10,0,24,2,358,5,3-5,1
3507,2,1,10,98,0,243,0,377,5,15+,1
3508,1,1,7,15,2,36,0,33,46,3-5,1
3509,2,1,11,8,0,18,1,235,38,10-15,0
3510,1,2,6,5,0,12,1,47,5,6-10,0
3511,2,2,257,221,104,552,0,430,6,1-2,1
3512,2,1,19,12,2,30,1,361,5,6-10,1
3513,1,1,12,42,0,105,0,365,5,0-1,0
3514,1,2,41,20,0,48,2,552,10,6-10,0
3515,7,2,23,16,0,39,0,0,23,15+,0
3516,1,1,9,100,8,249,1,333,5,0-1,1
3517,1,1,14,5,0,12,0,0,35,0-1,0
3518,2,1,11,2,0,3,0,0,36,15+,0
3519,2,1,28,10,0,24,0,0,10,0-1,0
3520,1,1,33,77,0,192,0,0,2,0-1,0
3521,2,1,3,4,2,9,0,472,5,3-5,1
3522,1,2,867,41,0,102,0,0,28,15+,0
3523,2,1,3,11,2,27,0,54,24,10-15,1
3524,1,1,2,3,0,6,0,0,15,15+,0
3525,2,1,20,14,0,33,0,29,10,15+,0
3526,1,1,93,110,0,273,0,0,15,15+,0
3527,1,1,71,15,0,36,2,281,10,15+,0
3528,2,1,75,41,0,102,0,439,10,0-1,0
3529,7,1,6,4,0,9,0,19,28,0-1,0
3530,2,1,11,8,0,18,0,0,10,15+,0
3531,7,1,9,56,4,138,0,461,10,1-2,1
3532,1,1,1,5,0,12,0,35,5,1-2,0
3533,1,1,20,15,0,36,2,264,4,0-1,0
3534,1,1,6,40,0,99,0,22,28,1-2,0
3535,1,1,14,57,0,141,0,445,23,3-5,0
3536,2,1,"5,879.00",17,4,42,0,341,10,3-5,1
3537,1,1,3,10,2,24,0,280,25,6-10,1
3538,2,1,11,18,0,45,0,21,32,15+,0
3539,1,1,24,141,0,351,0,582,44,0-1,0
3540,7,1,24,20,0,48,0,0,7,1-2,0
3541,7,1,10,10,0,24,2,30,33,3-5,0
3542,1,1,44,60,20,150,1,328,6,15+,1
3543,2,1,12,44,0,108,5,182,28,3-5,0
3544,1,1,26,15,0,36,1,137,49,15+,0
3545,1,1,8,166,0,414,0,30,5,10-15,0
3546,2,1,4,83,0,207,1,265,32,15+,0
3547,3,1,48,2,0,3,1,153,13,6-10,0
3548,2,1,36,4,0,9,0,524,5,10-15,0
3549,2,1,30,10,0,24,0,596,32,0-1,0
3550,1,1,35,8,0,18,0,697,35,6-10,0
3551,2,1,13,9,2,21,1,297,5,15+,1
3552,1,1,22,21,0,51,0,0,32,0-1,0
3553,1,1,69,4,0,9,0,102,2,1-2,0
3554,2,1,18,15,0,36,1,0,32,3-5,0
3555,1,1,38,5,0,12,1,0,38,0-1,0
3556,2,1,2,15,0,36,0,0,4,3-5,0
3557,2,1,67,32,0,78,0,0,25,15+,0
3558,1,1,7,4,0,9,0,0,23,0-1,0
3559,2,1,26,21,0,51,1,254,25,1-2,0
3560,2,1,10,17,0,42,0,0,5,3-5,0
3561,7,1,28,27,0,66,0,277,5,0-1,0
3562,2,1,17,20,0,48,0,88,35,1-2,0
3563,1,1,29,16,0,39,0,146,5,0-1,0
3564,2,1,8,54,0,135,2,247,28,1-2,0
3565,1,1,77,4,0,9,1,216,20,3-5,0
3566,2,1,10,12,0,30,1,0,5,6-10,0
3567,1,1,46,9,0,21,0,47,10,0-1,0
3568,1,1,47,6,0,15,0,0,32,0-1,0
3569,1,1,23,179,18,447,19,378,5,3-5,1
3570,1,1,14,5,0,12,0,104,35,3-5,0
3571,7,1,21,51,2,126,0,375,36,15+,1
3572,1,1,36,4,0,9,0,0,10,6-10,0
3573,1,1,7,9,0,21,0,22,5,6-10,0
3574,1,1,9,8,2,18,0,175,35,15+,1
3575,1,1,40,22,0,54,1,357,10,0-1,0
3576,1,1,4,315,26,786,3,261,5,1-2,1
3577,3,1,10,63,0,156,0,36,38,1-2,0
3578,7,1,3,33,0,81,0,238,43,3-5,0
3579,1,1,42,6,0,15,0,219,10,6-10,0
3580,1,1,43,5,0,12,1,280,35,6-10,0
3581,1,1,45,304,124,759,9,449,44,10-15,1
3582,2,1,12,4,0,9,0,0,11,6-10,0
3583,7,1,32,6,2,15,0,0,32,0-1,1
3584,2,1,25,128,0,318,2,339,15,3-5,0
3585,1,1,16,17,0,42,0,44,32,15+,0
3586,1,1,24,4,0,9,0,0,35,15+,0
3587,7,2,179,267,336,666,13,353,44,6-10,1
3588,2,1,27,16,0,39,0,0,35,6-10,0
3589,7,1,5,4,0,9,0,251,5,0-1,0
3590,2,1,18,4,0,9,0,372,39,1-2,0
3591,1,1,6,28,0,69,0,41,44,3-5,0
3592,1,1,70,24,0,60,0,386,22,3-5,0
3593,1,1,2,54,0,135,4,91,10,0-1,0
3594,1,1,52,40,0,99,1,177,11,15+,0
3595,1,1,"1,670.00",3,0,6,0,0,36,10-15,0
3596,2,2,42,65,0,162,4,387,5,15+,0
3597,2,1,"7,799.00",5,0,12,0,0,39,15+,0
3598,2,1,11,14,0,33,0,0,5,15+,0
3599,2,1,51,0,0,0,0,337,20,0-1,1
3600,1,1,10,41,0,102,1,101,5,0-1,0
3601,1,2,36,32,0,78,0,66,4,6-10,0
3602,1,1,54,5,0,12,0,0,48,0-1,0
3603,2,1,5,484,104,1209,3,312,20,0-1,1
3604,2,1,1,5,0,12,0,0,44,15+,0
3605,2,1,16,15,0,36,0,223,25,0-1,0
3606,1,1,6,15,0,36,1,98,10,0-1,0
3607,2,1,4,11,0,27,0,0,22,1-2,0
3608,1,1,10,30,102,75,2,82,15,0-1,1
3609,3,1,71,34,2,84,2,343,5,3-5,1
3610,1,1,11,2,0,3,0,0,5,15+,0
3611,1,1,4,95,4,237,1,279,11,6-10,1
3612,2,1,6,1007,96,2517,4,314,23,6-10,1
3613,1,1,8,3,0,6,0,0,45,3-5,0
3614,1,1,54,5,0,12,0,62,48,10-15,0
3615,1,1,159,539,162,1347,2,337,10,3-5,1
3616,1,1,58,62,0,153,1,455,10,15+,0
3617,1,1,20,6,0,15,0,0,44,1-2,0
3618,1,1,34,6,0,15,0,0,21,3-5,0
3619,2,1,45,75,0,186,0,0,5,0-1,0
3620,7,1,14,17,0,42,0,0,39,6-10,0
3621,2,1,8,462,20,1155,6,507,39,15+,1
3622,1,1,24,3,0,6,0,0,15,0-1,0
3623,1,2,3,204,8,510,35,441,5,15+,1
3624,2,1,1,29,0,72,1,239,35,0-1,0
3625,2,1,50,8,0,18,0,72,44,1-2,0
3626,2,1,18,8,0,18,0,0,13,15+,0
3627,7,1,14,455,298,1137,4,152,5,0-1,1
3628,2,1,"1,320.00",8,0,18,0,109,32,1-2,0
3629,1,1,18,8,0,18,1,0,7,1-2,0
3630,1,1,7,24,2,60,0,371,15,0-1,1
3631,2,1,34,6,0,15,0,0,3,3-5,0
3632,1,1,96,4,0,9,1,140,24,6-10,0
3633,1,1,58,60,0,150,2,158,25,3-5,0
3634,1,1,17,22,48,54,1,317,19,15+,1
